course,stop_code,stop_id,stop_name,route_short_name,trip_headsign,direction,departure_time,is_theorical
268435752,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,14:28:00,1
268435726,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,14:40:00,1
268435474,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,14:52:00,1
268435513,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,15:04:00,1
268435552,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,15:16:00,1
268435583,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,15:28:00,1
268435778,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,15:40:00,1
268435622,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,15:52:00,1
268435661,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:04:00,1
268435700,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:16:00,1
268435756,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:28:00,1
268435730,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:38:00,1
268435800,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:48:00,1
268435478,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,16:58:00,1
268435517,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:08:00,1
268435556,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:18:00,1
268435587,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:28:00,1
268435782,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:38:00,1
268435814,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:48:00,1
268435626,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,17:58:00,1
268435665,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:08:00,1
268435704,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:18:00,1
268435760,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:28:00,1
268435734,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:38:00,1
268435804,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:48:00,1
268435482,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,18:58:00,1
268435521,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:08:00,1
268435560,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:18:00,1
268435591,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:28:00,1
268435786,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:38:00,1
268435818,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:48:00,1
268435630,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,19:58:00,1
268435669,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:08:00,1
268435708,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:18:00,1
268435764,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:28:00,1
268435738,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:38:00,1
268435808,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:47:00,1
268435486,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,20:57:00,1
268435525,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,21:12:00,1
268435595,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,21:27:00,1
268435790,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,21:42:00,1
268435634,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,21:57:00,1
268435673,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,22:12:00,1
268435768,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,22:27:00,1
268435742,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,22:42:00,1
268435490,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,22:57:00,1
268435529,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,23:12:00,1
268435599,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,23:27:00,1
268435794,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,23:42:00,1
268435638,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,23:57:00,1
268435677,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,00:11:59,1
268435772,PMARIATW,41149,PORT MARIANNE,L1,ODYSSEUM,0,00:27:00,1
268435458,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,06:34:00,1
268435497,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,06:56:00,1
268435536,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,07:16:00,1
268435567,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,07:31:00,1
268435606,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,07:46:00,1
268435645,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,08:01:00,1
268435684,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,08:17:00,1
268435714,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,08:32:00,1
268435462,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,08:47:00,1
268435501,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,09:02:00,1
268435540,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,09:17:00,1
268435571,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,09:33:00,1
268435610,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,09:48:00,1
268435649,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,10:03:00,1
268435688,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,10:18:00,1
268435718,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,10:33:00,1
268435466,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,10:48:00,1
268435505,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,11:03:00,1
268435544,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,11:18:00,1
268435575,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,11:33:00,1
268435614,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,11:48:00,1
268435653,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,12:03:00,1
268435692,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,12:15:00,1
268435748,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,12:27:00,1
268435722,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,12:39:00,1
268435470,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,12:51:00,1
268435509,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,13:03:00,1
268435548,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,13:16:00,1
268435579,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,13:29:00,1
268435618,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,13:44:00,1
268435657,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,13:59:00,1
268435696,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,14:13:00,1
268435752,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,14:25:00,1
268435726,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,14:37:00,1
268435474,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,14:49:00,1
268435513,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,15:01:00,1
268435552,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,15:13:00,1
268435583,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,15:25:00,1
268435778,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,15:37:00,1
268435622,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,15:49:00,1
268435661,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:01:00,1
268435700,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:13:00,1
268435756,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:25:00,1
268435730,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:35:00,1
268435800,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:45:00,1
268435478,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,16:55:00,1
268435517,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:05:00,1
268435556,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:15:00,1
268435587,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:25:00,1
268435782,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:35:00,1
268435814,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:45:00,1
268435626,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,17:55:00,1
268435665,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:05:00,1
268435704,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:15:00,1
268435760,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:25:00,1
268435734,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:35:00,1
268435804,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:45:00,1
268435482,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,18:55:00,1
268435521,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:05:00,1
268435560,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:15:00,1
268435591,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:25:00,1
268435786,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:35:00,1
268435818,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:45:00,1
268435630,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,19:55:00,1
268435669,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:05:00,1
268435708,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:15:00,1
268435764,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:25:00,1
268435738,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:35:00,1
268435808,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:44:00,1
268435486,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,20:54:00,1
268435525,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,21:09:00,1
268435595,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,21:24:00,1
268435790,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,21:39:00,1
268435634,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,21:54:00,1
268435673,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,22:09:00,1
268435768,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,22:24:00,1
268435742,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,22:39:00,1
268435490,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,22:54:00,1
268435529,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,23:09:00,1
268435599,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,23:24:00,1
268435794,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,23:39:00,1
268435638,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,23:54:00,1
268435677,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,00:09:00,1
268435772,RILEZATW,41145,RIVES DU LEZ T1,L1,ODYSSEUM,0,00:24:00,1
268435458,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,06:11:00,1
268435497,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,06:35:00,1
268435536,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,06:55:00,1
268435567,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,07:10:00,1
268435606,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,07:25:00,1
268435645,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,07:40:00,1
268435684,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,07:55:00,1
268435714,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,08:10:00,1
268435462,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,08:25:00,1
268435501,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,08:40:00,1
268435540,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,08:55:00,1
268435571,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,09:10:00,1
268435610,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,09:25:00,1
268435649,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,09:40:00,1
268435688,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,09:55:00,1
268435718,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,10:10:00,1
268435466,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,10:25:00,1
268435505,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,10:40:00,1
268435544,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,10:55:00,1
268435575,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,11:10:00,1
268435614,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,11:25:00,1
268435653,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,11:40:00,1
268435692,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,11:52:00,1
268435748,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,12:04:00,1
268435722,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,12:16:00,1
268435470,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,12:28:00,1
268435509,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,12:40:00,1
268435548,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,12:53:00,1
268435579,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,13:06:00,1
268435618,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,13:21:00,1
268435657,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,13:36:00,1
268435696,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,13:50:00,1
268435752,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,14:02:00,1
268435726,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,14:14:00,1
268435474,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,14:26:00,1
268435513,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,14:38:00,1
268435552,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,14:50:00,1
268435583,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,15:02:00,1
268435778,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,15:14:00,1
268435622,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,15:26:00,1
268435661,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,15:38:00,1
268435700,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,15:50:00,1
268435756,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:02:00,1
268435730,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:12:00,1
268435800,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:22:00,1
268435478,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:32:00,1
268435517,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:42:00,1
268435556,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,16:52:00,1
268435587,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:02:00,1
268435782,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:12:00,1
268435814,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:22:00,1
268435626,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:32:00,1
268435665,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:42:00,1
268435704,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,17:52:00,1
268435760,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:02:00,1
268435734,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:12:00,1
268435804,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:22:00,1
268435482,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:32:00,1
268435521,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:42:00,1
268435560,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,18:52:00,1
268435591,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:02:00,1
268435786,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:12:00,1
268435818,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:22:00,1
268435630,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:32:00,1
268435669,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:42:00,1
268435708,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,19:52:00,1
268435764,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,20:02:00,1
268435738,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,20:12:00,1
268435808,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,20:22:00,1
268435486,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,20:32:00,1
268435525,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,20:46:00,1
268435595,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,21:01:00,1
268435790,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,21:16:00,1
268435634,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,21:31:00,1
268435673,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,21:46:00,1
268435768,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,22:01:00,1
268435742,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,22:16:00,1
268435490,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,22:31:00,1
268435529,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,22:46:00,1
268435599,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,23:01:00,1
268435794,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,23:16:00,1
268435638,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,23:31:00,1
268435677,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,23:46:00,1
268435772,STELOATW,41121,SAINT ELOI,L1,ODYSSEUM,0,00:00:59,1
268435458,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,05:57:00,1
268435497,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,06:21:00,1
268435536,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,06:41:00,1
268435567,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,06:56:00,1
268435606,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,07:11:00,1
268435645,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,07:26:00,1
268435684,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,07:41:00,1
268435714,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,07:56:00,1
268435462,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,08:11:00,1
268435501,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,08:26:00,1
268435540,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,08:41:00,1
268435571,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,08:56:00,1
268435610,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,09:11:00,1
268435649,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,09:26:00,1
268435688,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,09:41:00,1
268435718,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,09:56:00,1
268435466,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,10:11:00,1
268435505,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,10:26:00,1
268435544,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,10:41:00,1
268435575,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,10:56:00,1
268435614,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,11:11:00,1
268435653,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,11:26:00,1
268435692,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,11:38:00,1
268435748,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,11:50:00,1
268435722,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,12:02:00,1
268435470,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,12:14:00,1
268435509,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,12:26:00,1
268435548,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,12:39:00,1
268435579,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,12:52:00,1
268435618,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,13:07:00,1
268435657,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,13:22:00,1
268435696,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,13:36:00,1
268435752,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,13:48:00,1
268435726,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,14:00:00,1
268435474,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,14:12:00,1
268435513,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,14:24:00,1
268435552,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,14:36:00,1
268435583,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,14:48:00,1
268435778,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:00:00,1
268435622,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:12:00,1
268435661,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:24:00,1
268435700,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:36:00,1
268435756,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:48:00,1
268435730,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,15:58:00,1
268435800,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:08:00,1
268435478,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:18:00,1
268435517,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:28:00,1
268435556,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:38:00,1
268435587,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:48:00,1
268435782,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,16:58:00,1
268435814,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:08:00,1
268435626,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:18:00,1
268435665,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:28:00,1
268435704,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:38:00,1
268435760,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:48:00,1
268435734,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,17:58:00,1
268435804,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:08:00,1
268435482,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:18:00,1
268435521,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:28:00,1
268435560,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:38:00,1
268435591,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:48:00,1
268435786,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,18:58:00,1
268435818,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:08:00,1
268435630,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:18:00,1
268435669,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:28:00,1
268435708,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:38:00,1
268435764,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:48:00,1
268435738,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,19:58:00,1
268435808,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,20:08:00,1
268435486,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,20:18:00,1
268435525,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,20:32:00,1
268435595,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,20:47:00,1
268435790,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,21:02:00,1
268435634,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,21:17:00,1
268435673,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,21:32:00,1
268435768,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,21:47:00,1
268435742,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,22:02:00,1
268435490,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,22:17:00,1
268435529,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,22:32:00,1
268435599,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,22:47:00,1
268435794,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,23:02:00,1
268435638,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,23:17:00,1
268435677,STPAUATW,41105,SAINT PAUL,L1,ODYSSEUM,0,23:32:00,1
