CP;COMMUNE;RAC;DATE_;LAT;LNG
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34070;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63326;3.833369
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34080;MONTPELLIER;Domestique;11/juin/2007 12:00:00 AM;43.63521;3.830405
34000;MONTPELLIER;Domestique;22/nov/2007 12:00:00 AM;43.60599;3.910782
34000;MONTPELLIER;Domestique;03/janv/2008 12:00:00 AM;43.60462;3.894003
34080;MONTPELLIER;Domestique;31/janv/2008 12:00:00 AM;43.63179;3.831180
34070;MONTPELLIER;Domestique;07/févr/2008 12:00:00 AM;43.63326;3.833369
34070;MONTPELLIER;Domestique;07/févr/2008 12:00:00 AM;43.63326;3.833369
34070;MONTPELLIER;Domestique;08/févr/2008 12:00:00 AM;43.63326;3.833369
34080;MONTPELLIER;Domestique;03/mars/2008 12:00:00 AM;43.63635;3.827792
34000;MONTPELLIER;Domestique;06/mars/2008 12:00:00 AM;43.63326;3.833369
34090;MONTPELLIER;Domestique;17/mars/2008 12:00:00 AM;43.63326;3.833369
34000;MONTPELLIER;Domestique;07/mai/2008 12:00:00 AM;43.59762;3.900954
34000;MONTPELLIER;Domestique;23/juin/2008 12:00:00 AM;43.59859;3.901667
34000;MONTPELLIER;Domestique;02/sept/2008 12:00:00 AM;43.59776;3.901645
34000;MONTPELLIER;Domestique;18/août/2008 12:00:00 AM;43.63326;3.833369
34000;MONTPELLIER;Domestique;21/avr/2009 12:00:00 AM;43.63759;3.835595
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Domestique;05/août/2009 12:00:00 AM;43.60462;3.894003
34000;MONTPELLIER;Appareils publics;16/févr/2009 12:00:00 AM;43.58089;3.882668
34000;MONTPELLIER;Domestique;27/janv/2010 12:00:00 AM;43.63197;3.829997
34000;MONTPELLIER;Domestique;03/mars/2010 12:00:00 AM;43.59762;3.900954
34000;MONTPELLIER;Appareils publics;09/juin/2010 12:00:00 AM;43.63326;3.833369
34000;MONTPELLIER;Appareils publics;09/sept/2010 12:00:00 AM;43.59228;3.872770
34070;MONTPELLIER;Domestique;08/sept/2010 12:00:00 AM;43.60629;3.857056
34000;MONTPELLIER;Domestique;13/sept/2010 12:00:00 AM;43.59829;3.903377
34000;MONTPELLIER;Domestique;24/déc/2010 12:00:00 AM;43.59829;3.903377
34070;MONTPELLIER;Domestique;20/oct/2011 12:00:00 AM;43.58358;3.858116
34000;MONTPELLIER;Domestique;07/nov/2011 12:00:00 AM;43.63326;3.833369
34000;MONTPELLIER;Domestique;10/nov/2011 12:00:00 AM;43.60980;3.903281
34080;MONTPELLIER;Domestique;12/déc/2011 12:00:00 AM;43.61672;3.829910
34070;MONTPELLIER;Domestique;12/janv/2012 12:00:00 AM;43.58476;3.881817
34000;MONTPELLIER;Domestique;19/janv/2012 12:00:00 AM;43.62056;3.901697
34000;MONTPELLIER;Domestique;15/nov/2011 12:00:00 AM;43.60980;3.903281
34090;MONTPELLIER;Domestique;01/sept/2011 12:00:00 AM;43.63997;3.838405
34080;MONTPELLIER;Domestique;01/mars/2012 12:00:00 AM;43.61672;3.829910
34080;MONTPELLIER;Domestique;01/mars/2012 12:00:00 AM;43.61672;3.829910
34080;MONTPELLIER;Domestique;16/avr/2012 12:00:00 AM;43.63981;3.811730
34070;MONTPELLIER;Domestique;17/avr/2012 12:00:00 AM;43.58785;3.852132
34070;MONTPELLIER;Domestique;17/avr/2012 12:00:00 AM;43.58785;3.852132
34000;MONTPELLIER;Appareils publics;09/déc/2003 12:00:00 AM;43.59557;3.887968
34000;MONTPELLIER;Domestique;16/déc/2003 12:00:00 AM;43.61057;3.863930
34070;MONTPELLIER;Domestique;15/janv/2004 12:00:00 AM;43.57883;3.864878
34000;MONTPELLIER;Domestique;27/janv/2004 12:00:00 AM;43.59354;3.895328
34070;MONTPELLIER;Domestique;06/févr/2004 12:00:00 AM;43.60597;3.864033
34007;MONTPELLIER;Domestique;01/janv/2005 12:00:00 AM;43.61076;3.876715
34000;MONTPELLIER;Domestique;12/févr/2004 12:00:00 AM;43.60472;3.901174
34070;MONTPELLIER;Domestique;26/févr/2004 12:00:00 AM;43.60635;3.834880
34000;MONTPELLIER;Domestique;13/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Domestique;14/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Domestique;14/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Domestique;15/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Domestique;15/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Domestique;15/avr/2004 12:00:00 AM;43.61079;3.866519
34000;MONTPELLIER;Appareils publics;29/avr/2004 12:00:00 AM;43.59957;3.890001
34000;MONTPELLIER;Domestique;04/mai/2004 12:00:00 AM;43.60472;3.901174
34070;MONTPELLIER;Domestique;07/mai/2004 12:00:00 AM;43.59018;3.873058
34000;MONTPELLIER;Domestique;12/mai/2004 12:00:00 AM;43.58785;3.865446
34070;MONTPELLIER;Domestique;13/mai/2004 12:00:00 AM;43.60367;3.865111
34070;MONTPELLIER;Domestique;26/mai/2004 12:00:00 AM;43.57806;3.876117
34000;MONTPELLIER;Domestique;24/juin/2004 12:00:00 AM;43.60731;3.866130
34070;MONTPELLIER;Domestique;12/juil/2004 12:00:00 AM;43.60324;3.830796
34000;MONTPELLIER;Domestique;12/juil/2004 12:00:00 AM;43.59833;3.879162
34070;MONTPELLIER;Domestique;15/juil/2004 12:00:00 AM;43.57555;3.859993
34000;MONTPELLIER;Domestique;20/avr/2008 12:00:00 AM;43.60452;3.870408
34000;MONTPELLIER;Domestique;28/juil/2004 12:00:00 AM;43.59871;3.888171
34070;MONTPELLIER;Domestique;27/juil/2004 12:00:00 AM;43.57925;3.864048
34070;MONTPELLIER;Domestique;03/août/2004 12:00:00 AM;43.60324;3.830796
34070;MONTPELLIER;Domestique;06/août/2004 12:00:00 AM;43.57925;3.864048
34070;MONTPELLIER;Domestique;06/août/2004 12:00:00 AM;43.57892;3.863432
34000;MONTPELLIER;Domestique;10/août/2004 12:00:00 AM;43.58910;3.869127
34000;MONTPELLIER;Domestique;23/avr/2007 12:00:00 AM;43.59747;3.880089
34070;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.59053;3.897008
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.61060;3.863085
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.61060;3.863085
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60095;3.880653
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.59152;3.882229
34000;MONTPELLIER;Domestique;12/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.59152;3.882229
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.59152;3.882229
34070;MONTPELLIER;Domestique;07/mai/2009 12:00:00 AM;43.60611;3.832551
34070;MONTPELLIER;Domestique;07/mai/2009 12:00:00 AM;43.60611;3.832551
34070;MONTPELLIER;Domestique;07/mai/2009 12:00:00 AM;43.60611;3.832551
34000;MONTPELLIER;Appareils publics;16/nov/2009 12:00:00 AM;43.59610;3.885363
34000;MONTPELLIER;Bâtiments communaux;16/nov/2009 12:00:00 AM;43.59610;3.885363
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;28/oct/2009 12:00:00 AM;43.58471;3.881779
34000;MONTPELLIER;Domestique;03/déc/2009 12:00:00 AM;43.60857;3.865769
34070;MONTPELLIER;Domestique;15/déc/2009 12:00:00 AM;43.58991;3.883021
34000;MONTPELLIER;Domestique;15/févr/2010 12:00:00 AM;43.59036;3.894435
34000;MONTPELLIER;Domestique;22/janv/2010 12:00:00 AM;43.60546;3.862656
34000;MONTPELLIER;Domestique;29/mars/2010 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;15/sept/2008 12:00:00 AM;43.61728;3.900383
34000;MONTPELLIER;Domestique;12/mars/2010 12:00:00 AM;43.60015;3.855423
34000;MONTPELLIER;Domestique;23/févr/2010 12:00:00 AM;43.59668;3.893885
34000;MONTPELLIER;Domestique;04/janv/2010 12:00:00 AM;43.60851;3.867553
34000;MONTPELLIER;Domestique;04/janv/2010 12:00:00 AM;43.60851;3.867553
34000;MONTPELLIER;Domestique;29/avr/2010 12:00:00 AM;43.57621;3.860012
34000;MONTPELLIER;Domestique;30/mars/2010 12:00:00 AM;43.58461;3.863891
34000;MONTPELLIER;Domestique;13/mars/2010 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;18/juin/2009 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;04/juin/2010 12:00:00 AM;43.59691;3.876002
34000;MONTPELLIER;Domestique;01/avr/2010 12:00:00 AM;43.59237;3.881724
34070;MONTPELLIER;Domestique;01/avr/2010 12:00:00 AM;43.57516;3.856841
34000;MONTPELLIER;Domestique;02/juin/2010 12:00:00 AM;43.59478;3.884184
34000;MONTPELLIER;Domestique;22/avr/2010 12:00:00 AM;43.59053;3.897008
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;11/janv/2010 12:00:00 AM;43.60677;3.863428
34000;MONTPELLIER;Domestique;03/juin/2010 12:00:00 AM;43.59675;3.887046
34070;MONTPELLIER;Domestique;19/mai/2010 12:00:00 AM;43.59636;3.849371
34000;MONTPELLIER;Domestique;30/mars/2010 12:00:00 AM;43.61019;3.863038
34000;MONTPELLIER;Domestique;30/mars/2010 12:00:00 AM;43.61019;3.863038
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63178;3.835471
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;26/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;21/juil/2003 12:00:00 AM;43.63305;3.833475
34080;MONTPELLIER;Domestique;30/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;30/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;30/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;30/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;30/juin/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34080;MONTPELLIER;Domestique;11/août/2003 12:00:00 AM;43.63759;3.835595
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34000;MONTPELLIER;Domestique;24/sept/2003 12:00:00 AM;43.61008;3.864640
34090;MONTPELLIER;Domestique;09/août/2004 12:00:00 AM;43.63759;3.835595
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.59877;3.893606
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.60041;3.894855
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.60041;3.894855
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.60041;3.894855
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.60041;3.894855
34000;MONTPELLIER;Domestique;22/avr/2004 12:00:00 AM;43.60041;3.894855
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64749;3.838180
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64760;3.837928
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64764;3.837938
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64774;3.837960
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64775;3.837976
34090;MONTPELLIER;Domestique;02/avr/2004 12:00:00 AM;43.64784;3.837999
34080;MONTPELLIER;Domestique;17/avr/2012 12:00:00 AM;43.63467;3.827236
34000;MONTPELLIER;Domestique;18/avr/2012 12:00:00 AM;43.58882;3.851704
34070;MONTPELLIER;Domestique;21/nov/2012 12:00:00 AM;43.58882;3.851704
34070;MONTPELLIER;Domestique;21/nov/2012 12:00:00 AM;43.58882;3.851704
34070;MONTPELLIER;Domestique;21/nov/2012 12:00:00 AM;43.59685;3.850261
34000;MONTPELLIER;Domestique;26/déc/2012 12:00:00 AM;43.60160;3.878548
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;09/oct/2012 12:00:00 AM;43.62789;3.881458
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34090;MONTPELLIER;Domestique;24/janv/2013 12:00:00 AM;43.62858;3.878178
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.59152;3.882229
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.59152;3.882229
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;13/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59152;3.882229
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.59115;3.881342
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34000;MONTPELLIER;Domestique;17/août/2004 12:00:00 AM;43.60472;3.901174
34070;MONTPELLIER;Domestique;27/août/2004 12:00:00 AM;43.58050;3.866567
34000;MONTPELLIER;Domestique;22/sept/2004 12:00:00 AM;43.57803;3.859868
34000;MONTPELLIER;Domestique;21/sept/2004 12:00:00 AM;43.60878;3.866928
34070;MONTPELLIER;Domestique;28/sept/2004 12:00:00 AM;43.60911;3.848049
34000;MONTPELLIER;Domestique;12/oct/2004 12:00:00 AM;43.60691;3.864367
34070;MONTPELLIER;Domestique;15/oct/2004 12:00:00 AM;43.58606;3.869879
34000;MONTPELLIER;Domestique;05/nov/2004 12:00:00 AM;43.60967;3.867855
34000;MONTPELLIER;Domestique;08/nov/2004 12:00:00 AM;43.60215;3.884622
34000;MONTPELLIER;Domestique;04/nov/2004 12:00:00 AM;43.60215;3.884622
34000;MONTPELLIER;Domestique;04/nov/2004 12:00:00 AM;43.60215;3.884622
34070;MONTPELLIER;Domestique;10/nov/2004 12:00:00 AM;43.59601;3.855528
34070;MONTPELLIER;Domestique;10/nov/2004 12:00:00 AM;43.59601;3.855528
34070;MONTPELLIER;Domestique;10/nov/2004 12:00:00 AM;43.59601;3.855528
34070;MONTPELLIER;Domestique;10/nov/2004 12:00:00 AM;43.59601;3.855528
34070;MONTPELLIER;Domestique;19/nov/2004 12:00:00 AM;43.60249;3.865106
34070;MONTPELLIER;Domestique;25/nov/2004 12:00:00 AM;43.60419;3.883678
34070;MONTPELLIER;Domestique;12/janv/2005 12:00:00 AM;43.59862;3.856072
34000;MONTPELLIER;Domestique;28/janv/2005 12:00:00 AM;43.60936;3.866103
34070;MONTPELLIER;Domestique;28/janv/2005 12:00:00 AM;43.58724;3.887591
34000;MONTPELLIER;Domestique;15/mars/2005 12:00:00 AM;43.60710;3.865321
34000;MONTPELLIER;Domestique;11/avr/2005 12:00:00 AM;43.61523;3.868982
34070;MONTPELLIER;Domestique;30/mars/2005 12:00:00 AM;43.57978;3.862738
34070;MONTPELLIER;Domestique;08/avr/2005 12:00:00 AM;43.60759;3.865892
34000;MONTPELLIER;Domestique;02/juin/2010 12:00:00 AM;43.59711;3.881944
34000;MONTPELLIER;Domestique;02/juin/2010 12:00:00 AM;43.59711;3.881944
34000;MONTPELLIER;Domestique;02/juin/2010 12:00:00 AM;43.59711;3.881944
